"","NOC","Year","NumAthletes","PctFemale","AvgAge","AvgHeight","AvgWeight","AvgOlympicExp","PctAchievPrevGames","PctPastMedals","Target"
"1262","JAM","1972","33","0.363636363636364","21.9090909090909","174.090909090909","65","1.3030303030303","0.0303030303030303","0.0303030303030303","0.0303030303030303"
"1263","JAM","1976","20","0.45","22.8","174.55","64.5","1.55","0","0","0.1"
"1264","JAM","1980","18","0.388888888888889","22.0555555555556","175.666666666667","66.9444444444444","1.61111111111111","0.0555555555555556","0.0555555555555556","0.166666666666667"
"1265","JAM","1984","45","0.311111111111111","21.6818181818182","176.295454545455","70.25","1.28888888888889","0.0666666666666667","0.0888888888888889","0.133333333333333"
"1266","JAM","1988","35","0.314285714285714","23.7428571428571","176.428571428571","69.7142857142857","1.48571428571429","0.0857142857142857","0.114285714285714","0.2"
"1267","JAM","1992","36","0.388888888888889","23.9722222222222","176.264705882353","67.1176470588235","1.58333333333333","0.111111111111111","0.194444444444444","0.0833333333333333"
"1268","JAM","1996","46","0.41304347826087","25.195652173913","176.857142857143","68.0930232558139","1.56521739130435","0.0652173913043478","0.152173913043478","0.326086956521739"
"1269","JAM","2000","48","0.541666666666667","25.75","178.416666666667","68.625","1.5625","0.145833333333333","0.208333333333333","0.416666666666667"
"1270","JAM","2004","47","0.531914893617021","25.2553191489362","176.760869565217","71.063829787234","1.59574468085106","0.170212765957447","0.212765957446809","0.25531914893617"
"1271","JAM","2008","50","0.54","26.2","176.574468085106","71.5106382978723","1.6","0.12","0.2","0.26"
"1272","JAM","2012","45","0.488888888888889","26.1555555555556","177.2","73","1.75555555555556","0.222222222222222","0.311111111111111","0.466666666666667"
"1273","JOR","1980","4","0","33.75","169.75","70.25","1","0","0","0"
"1274","JOR","1984","13","0.0769230769230769","26.6666666666667","173.416666666667","70.0833333333333","1.07692307692308","0","0","0"
"1275","JOR","1988","7","0.285714285714286","22.4285714285714","168.25","66.5","1","0","0","0"
"1276","JOR","1992","4","0.25","23.25","188.5","70","1","0","0","0"
"1277","JOR","1996","5","0.4","20.4","185","79","1.2","0","0","0"
"1278","JOR","2000","8","0.5","24.125","170.75","66","1.125","0","0","0"
"1279","JOR","2004","8","0.5","21.5","174.75","69.25","1.25","0","0","0"
"1280","JOR","2008","7","0.571428571428571","20.4285714285714","172.666666666667","66","1.57142857142857","0","0","0"
"1281","JOR","2012","9","0.444444444444444","24.6666666666667","172.375","65.375","1.44444444444444","0","0","0"
"1282","JPN","1912","2","0","23","170","64","1","0","0","0"
"1283","JPN","1920","16","0","24.5625","166","61.5","1.0625","0","0","0.125"
"1284","JPN","1924","19","0","23.6666666666667","168.5","64.5","1.15789473684211","0","0","0.0526315789473684"
"1285","JPN","1928","40","0.025","24.6206896551724","165.428571428571","57.2857142857143","1.075","0","0","0.225"
"1286","JPN","1932","157","0.114649681528662","25.7946428571429","167.944444444444","60.1176470588235","1.05732484076433","0.0127388535031847","0.0127388535031847","0.191082802547771"
"1287","JPN","1936","220","0.0863636363636364","25.807486631016","172.405405405405","59.64","1.15454545454545","0.0454545454545455","0.0454545454545455","0.104545454545455"
"1288","JPN","1952","69","0.159420289855072","22.5797101449275","167.380952380952","60.6363636363636","1.01449275362319","0","0","0.159420289855072"
"1289","JPN","1956","112","0.142857142857143","24.2","166.97619047619","62.2142857142857","1.08928571428571","0.0267857142857143","0.0267857142857143","0.151785714285714"
"1290","JPN","1960","162","0.123456790123457","23.4074074074074","168.333333333333","64.5679012345679","1.19753086419753","0.0246913580246914","0.037037037037037","0.160493827160494"
"1291","JPN","1964","328","0.176829268292683","23.7164634146341","170.07012195122","65.8018292682927","1.20121951219512","0.0335365853658537","0.0426829268292683","0.170731707317073"
"1292","JPN","1968","171","0.146198830409357","23.8830409356725","170.830409356725","66.7719298245614","1.35672514619883","0.064327485380117","0.0818713450292398","0.339181286549708"
"1293","JPN","1972","184","0.195652173913043","24.6902173913043","172.622950819672","69.7039106145251","1.35326086956522","0.103260869565217","0.135869565217391","0.266304347826087"
"1294","JPN","1976","213","0.28169014084507","24.6619718309859","172.164251207729","68.4975845410628","1.29577464788732","0.0704225352112676","0.112676056338028","0.173708920187793"
"1295","JPN","1984","226","0.230088495575221","24.5796460176991","172.026548672566","68.0840707964602","1.07964601769911","0.00442477876106195","0.00442477876106195","0.199115044247788"
"1296","JPN","1988","255","0.270588235294118","25.1843137254902","171.302419354839","66.8427419354839","1.29019607843137","0.0509803921568627","0.0509803921568627","0.0705882352941176"
"1297","JPN","1992","256","0.31640625","24.48046875","171.828125","67.45703125","1.3046875","0.01953125","0.0390625","0.17578125"
"1298","JPN","1996","306","0.486928104575163","24.2352941176471","170.130718954248","64.7549019607843","1.27777777777778","0.0359477124183007","0.0392156862745098","0.137254901960784"
"1299","JPN","2000","266","0.413533834586466","25.390977443609","170.436090225564","64.796992481203","1.3796992481203","0.056390977443609","0.0676691729323308","0.157894736842105"
"1300","JPN","2004","306","0.545751633986928","25.9444444444444","169.800653594771","64.7156862745098","1.40522875816993","0.065359477124183","0.0882352941176471","0.290849673202614"
"1301","JPN","2008","332","0.496987951807229","26.0331325301205","170.385542168675","65.3383685800604","1.43674698795181","0.102409638554217","0.117469879518072","0.147590361445783"
"1302","JPN","2012","291","0.532646048109966","25.360824742268","169.216494845361","63.3790613718412","1.49484536082474","0.0378006872852234","0.0549828178694158","0.274914089347079"
"1303","KAZ","1996","96","0.25","25.4583333333333","176.549295774648","73.75","1.125","0.0416666666666667","0.0625","0.104166666666667"
"1304","KAZ","2000","130","0.338461538461538","26.6692307692308","176.715384615385","72.2461538461538","1.42307692307692","0.0461538461538462","0.0615384615384615","0.0538461538461538"
"1305","KAZ","2004","114","0.37719298245614","26.4561403508772","176.552631578947","72.5","1.56140350877193","0.0526315789473684","0.0526315789473684","0.0701754385964912"
"1306","KAZ","2008","130","0.538461538461538","25.3153846153846","176.069230769231","71.4923076923077","1.38461538461538","0.0230769230769231","0.0307692307692308","0.1"
"1307","KAZ","2012","113","0.353982300884956","25.5840707964602","177.151785714286","73.6923076923077","1.38938053097345","0.0442477876106195","0.0707964601769911","0.115044247787611"
"1308","KEN","1956","25","0.04","25.6428571428571","169.363636363636","64.6363636363636","1","0","0","0"
"1309","KEN","1960","27","0","26.9583333333333","170","64.8148148148148","1.33333333333333","0","0","0"
"1310","KEN","1964","37","0","26.5","173.171428571429","66.8","1.43243243243243","0","0","0.027027027027027"
"1311","KEN","1968","39","0.0769230769230769","24.6944444444444","173.25641025641","64.9230769230769","1.66666666666667","0.0256410256410256","0.0256410256410256","0.307692307692308"
"1312","KEN","1972","57","0.0350877192982456","25.8928571428571","175.545454545455","67.0714285714286","1.57894736842105","0.105263157894737","0.105263157894737","0.210526315789474"
"1313","KEN","1984","61","0.0819672131147541","25.1525423728814","173.081081081081","66.1621621621622","1.0327868852459","0","0","0.0491803278688525"
"1314","KEN","1988","74","0.0540540540540541","25.9315068493151","173.527027027027","67.0675675675676","1.21621621621622","0","0","0.121621621621622"
"1315","KEN","1992","49","0.183673469387755","26.468085106383","173.075","61.5853658536585","1.40816326530612","0.0408163265306122","0.0408163265306122","0.163265306122449"
"1316","KEN","1996","52","0.192307692307692","26.0192307692308","172.021276595745","62.9795918367347","1.21153846153846","0.0769230769230769","0.0769230769230769","0.153846153846154"
"1317","KEN","2000","56","0.392857142857143","25.1607142857143","170.464285714286","60.2678571428571","1.32142857142857","0.0357142857142857","0.0357142857142857","0.125"
"1318","KEN","2004","46","0.521739130434783","25.1086956521739","168.217391304348","59.1086956521739","1.34782608695652","0.0652173913043478","0.108695652173913","0.152173913043478"
"1319","KEN","2008","46","0.391304347826087","24.4347826086957","167.19512195122","55.1219512195122","1.26086956521739","0.0869565217391304","0.0869565217391304","0.326086956521739"
"1320","KEN","2012","47","0.425531914893617","24.6595744680851","169.404255319149","57.8695652173913","1.36170212765957","0.106382978723404","0.148936170212766","0.234042553191489"
"1321","KGZ","1996","33","0.212121212121212","23.2121212121212","180.818181818182","76.7391304347826","1","0","0","0"
"1322","KGZ","2000","48","0.270833333333333","25.4583333333333","178.212765957447","72.8297872340426","1.3125","0.0208333333333333","0.0208333333333333","0.0208333333333333"
"1323","KGZ","2004","29","0.241379310344828","24.5862068965517","176.034482758621","70.448275862069","1.37931034482759","0","0","0"
"1324","KGZ","2008","20","0.2","25.25","176.7","73.85","1.55","0.05","0.05","0.1"
"1325","KGZ","2012","14","0.214285714285714","22.7142857142857","174.642857142857","73.1428571428571","1.28571428571429","0","0","0"
"1326","KIR","2004","3","0.333333333333333","19","167.333333333333","73.3333333333333","1","0","0","0"
"1327","KIR","2008","2","0","23.5","174","93","1","0","0","0"
"1328","KIR","2012","3","0.333333333333333","21.3333333333333","165.666666666667","79","1.33333333333333","0","0","0"
"1329","KOR","1948","46","0.0217391304347826","27.7391304347826","175.571428571429","66","1.04347826086957","0","0","0.0434782608695652"
"1330","KOR","1952","19","0.0526315789473684","26.1764705882353","164","64.5","1.42105263157895","0.105263157894737","0.105263157894737","0.105263157894737"
"1331","KOR","1956","35","0","25.8888888888889","170.444444444444","66.6666666666667","1.31428571428571","0.0285714285714286","0.0571428571428571","0.0571428571428571"
"1332","KOR","1960","35","0.0571428571428571","24.5428571428571","167.971428571429","62.6285714285714","1.17142857142857","0.0285714285714286","0.0285714285714286","0"
"1333","KOR","1964","154","0.168831168831169","23.8246753246753","170.915584415584","65.7597402597403","1.08441558441558","0","0","0.0194805194805195"
"1334","KOR","1968","54","0.240740740740741","23.5576923076923","171.075471698113","65.9811320754717","1.37037037037037","0","0","0.037037037037037"
"1335","KOR","1972","42","0.238095238095238","23.9761904761905","173.595238095238","68.0714285714286","1.11904761904762","0.0238095238095238","0.0238095238095238","0.0238095238095238"
"1336","KOR","1976","50","0.24","24.44","172.58","66.72","1.28","0","0","0.34"
"1337","KOR","1984","175","0.337142857142857","21.9885714285714","173.462857142857","68.5771428571429","1.01714285714286","0","0","0.234285714285714"
"1338","KOR","1988","401","0.329177057356608","22.4663341645885","173.8325","68.64","1.12219451371571","0.0349127182044888","0.0349127182044888","0.189526184538653"
"1339","KOR","1992","226","0.31858407079646","22.2300884955752","174.47191011236","71.2608695652174","1.21238938053097","0.0707964601769911","0.0707964601769911","0.20353982300885"
"1340","KOR","1996","300","0.37","22.9333333333333","176.078125","71.265625","1.27","0.0533333333333333","0.0733333333333333","0.216666666666667"
"1341","KOR","2000","281","0.377224199288256","24.0355871886121","175.675","70.4695340501792","1.41281138790036","0.0818505338078292","0.099644128113879","0.256227758007117"
"1342","KOR","2004","263","0.450570342205323","24.4752851711027","173.93893129771","68.3854961832061","1.45247148288973","0.0798479087452472","0.125475285171103","0.193916349809886"
"1343","KOR","2008","265","0.4","25.2037735849057","174.219696969697","70.5151515151515","1.50566037735849","0.105660377358491","0.143396226415094","0.294339622641509"
"1344","KOR","2012","250","0.46","25.596","173.759036144578","68.6746987951807","1.532","0.096","0.14","0.232"
"1345","KSA","1972","10","0","23.9","172.7","68.9","1","0","0","0"
"1346","KSA","1976","14","0","23.1428571428571","177","73.5","1.07142857142857","0","0","0"
"1347","KSA","1984","37","0","21.1363636363636","171.4","67.45","1","0","0","0"
"1348","KSA","1988","9","0","23.375","164.666666666667","65.625","1","0","0","0"
"1349","KSA","1992","9","0","24.1111111111111","168","84.5","1.11111111111111","0","0","0"
"1350","KSA","1996","29","0","22.7931034482759","176.869565217391","70.6190476190476","1.03448275862069","0","0","0"
"1351","KSA","2000","18","0","24.6111111111111","175.722222222222","71.1111111111111","1.44444444444444","0","0","0.111111111111111"
"1352","KSA","2004","16","0","26.25","173.9375","71","1.875","0.0625","0.0625","0"
"1353","KSA","2008","14","0","27","175.692307692308","69.8461538461538","1.78571428571429","0","0","0"
"1354","KSA","2012","18","0.111111111111111","28.8333333333333","172.153846153846","67.0666666666667","1.72222222222222","0","0","0.222222222222222"
"1355","KUW","1968","2","0","","162","55","1","0","0","0"
"1356","KUW","1972","4","0","20.75","169.25","68","1","0","0","0"
"1357","KUW","1976","15","0","20.6153846153846","172","69.4166666666667","1","0","0","0"
"1358","KUW","1980","56","0","21.027027027027","170.038461538462","73.3076923076923","1.08928571428571","0","0","0"
"1359","KUW","1984","23","0","20.5","176.368421052632","72.55","1.30434782608696","0","0","0"
"1360","KUW","1988","25","0","22.125","175.772727272727","73.9545454545455","1.32","0","0","0"
"1361","KUW","1992","32","0","22.0322580645161","178.111111111111","78.3","1.21875","0","0","0"
"1362","KUW","1996","25","0","25.24","180.333333333333","84.8","1.2","0","0","0"
"1363","KUW","2000","29","0","23.7931034482759","174.964285714286","70.8571428571429","1.27586206896552","0","0","0.0344827586206897"
"1364","KUW","2004","11","0.0909090909090909","25.3636363636364","176.090909090909","85","1.72727272727273","0.0909090909090909","0.0909090909090909","0"
"1365","KUW","2008","8","0","26.125","181","85","1.75","0","0","0"
"1366","KUW","2012","10","0.2","29","179.3","75","2.3","0","0.1","0.1"
"1367","LAO","1980","19","0.105263157894737","21.5789473684211","165.105263157895","56.7368421052632","1","0","0","0"
"1368","LAO","1988","3","0.333333333333333","22.3333333333333","160.333333333333","51.3333333333333","1","0","0","0"
"1369","LAO","1992","6","0","25.6666666666667","169.166666666667","60.5","1.16666666666667","0","0","0"
"1370","LAO","1996","5","0.2","22.4","167","61.3333333333333","1","0","0","0"
"1371","LAO","2000","3","0.333333333333333","23","172.666666666667","66.6666666666667","1.66666666666667","0","0","0"
"1372","LAO","2004","5","0.4","20.8","166.6","59","1","0","0","0"
"1373","LAO","2008","4","0.5","19","160.75","51.5","1.5","0","0","0"
"1374","LAO","2012","3","0.333333333333333","18","166.333333333333","58","1","0","0","0"
"1375","LAT","1924","36","0","25.037037037037","","83.5","1.08333333333333","0","0","0"
"1376","LAT","1928","17","0.117647058823529","29.7","","110","1.29411764705882","0","0","0"
"1377","LAT","1932","5","0","43.5","171.5","","1.4","0","0","0.2"
"1378","LAT","1936","29","0","29.8571428571429","175.333333333333","74","1.24137931034483","0.0344827586206897","0.0344827586206897","0.0689655172413793"
"1379","LAT","1992","34","0.264705882352941","25.5882352941176","179.294117647059","76.8529411764706","1.14705882352941","0.0588235294117647","0.0588235294117647","0.0882352941176471"
"1380","LAT","1996","47","0.276595744680851","26.063829787234","179.190476190476","75.5111111111111","1.42553191489362","0.0638297872340425","0.106382978723404","0.0212765957446809"
"1381","LAT","2000","45","0.333333333333333","26.5777777777778","178.4","77.0888888888889","1.68888888888889","0","0.0666666666666667","0.0666666666666667"
"1382","LAT","2004","32","0.3125","27.125","179.5","77.09375","2","0.09375","0.15625","0.125"
"1383","LAT","2008","47","0.382978723404255","26.1489361702128","183.553191489362","81.936170212766","1.59574468085106","0.0638297872340425","0.127659574468085","0.0638297872340425"
"1384","LAT","2012","45","0.311111111111111","26.4888888888889","182.377777777778","79.4","1.64444444444444","0.0444444444444444","0.133333333333333","0.0666666666666667"
"1385","LBA","1968","1","0","","180","70","1","0","0","0"
"1386","LBA","1980","29","0.0689655172413793","","166.631578947368","60.7368421052632","1","0","0","0"
"1387","LBA","1988","6","0","25.5","178","81.25","1","0","0","0"
"1388","LBA","1992","5","0","25.5","176","93.5","1","0","0","0"
"1389","LBA","1996","5","0","23.4","174.4","68.4","1","0","0","0"
"1390","LBA","2000","3","0","25.6666666666667","175","65.5","1.33333333333333","0","0","0"
"1391","LBA","2004","8","0.25","20.75","166.666666666667","68.8571428571429","1.125","0","0","0"
"1392","LBA","2008","6","0.333333333333333","22.3333333333333","169.666666666667","70.6666666666667","1.5","0","0","0"
"1393","LBA","2012","4","0.25","25.75","173","65.25","2","0","0","0"
"1394","LBR","1956","4","0","18.3333333333333","175","64","1","0","0","0"
"1395","LBR","1960","4","0","22.25","173.5","66","1.75","0","0","0"
"1396","LBR","1964","1","0","20","168","58","1","0","0","0"
"1397","LBR","1972","5","0","23.6","175.2","66.8","1","0","0","0"
"1398","LBR","1984","7","0.142857142857143","20.8571428571429","172.142857142857","60.5714285714286","1","0","0","0"
"1399","LBR","1988","8","0.125","23.875","167.75","56.25","1.25","0","0","0"
"1400","LBR","1996","5","0.2","23","177.8","73.6","1.2","0","0","0"
"1401","LBR","2000","8","0.25","24.625","178.666666666667","72.5","1.5","0","0","0"
"1402","LBR","2004","2","0.5","23","164","72","1","0","0","0"
"1403","LBR","2008","3","0.333333333333333","26.3333333333333","178.666666666667","71","1","0","0","0"
"1404","LBR","2012","3","0.666666666666667","27.3333333333333","173.333333333333","68","1.33333333333333","0","0","0"
"1405","LCA","1996","6","0.166666666666667","24.5","180.2","72.6","1.16666666666667","0","0","0"
"1406","LCA","2000","5","0.4","22.2","174.2","66.8","1.2","0","0","0"
"1407","LCA","2004","2","0.5","22.5","168.5","64","1","0","0","0"
"1408","LCA","2008","4","0.75","24.5","174","60.75","1.5","0","0","0"
"1409","LCA","2012","4","0.75","26.25","170.5","61","1.5","0","0","0"
"1410","LES","1972","1","0","27","170","62","1","0","0","0"
"1411","LES","1980","5","0","27","168","67.6","1","0","0","0"
"1412","LES","1984","4","0","28.25","168.5","62.25","1.25","0","0","0"
"1413","LES","1988","6","0","23.3333333333333","165","61.3333333333333","1","0","0","0"
"1414","LES","1992","6","0.166666666666667","22.3333333333333","168.666666666667","56.8333333333333","1","0","0","0"
"1415","LES","1996","9","0.444444444444444","23.7777777777778","170","55.75","1","0","0","0"
"1416","LES","2000","6","0.333333333333333","24.1666666666667","171.8","60.2","1.33333333333333","0","0","0"
"1417","LES","2004","3","0.666666666666667","23","151.333333333333","55.3333333333333","1","0","0","0"
"1418","LES","2008","5","0.2","28.8","163","62.4","1","0","0","0"
"1419","LES","2012","4","0.5","24","166","59.6666666666667","1.25","0","0","0"
"1420","LIB","1948","8","0","24","","","1","0","0","0"
"1421","LIB","1952","9","0","24.25","","73","1.22222222222222","0","0","0.222222222222222"
"1422","LIB","1960","19","0","30.8888888888889","172.277777777778","75","1","0","0","0"
"1423","LIB","1964","5","0","31.6","173.6","71.4","1.6","0","0","0"
"1424","LIB","1968","11","0","26.8888888888889","174.090909090909","77.0909090909091","1.09090909090909","0","0","0"
"1425","LIB","1972","19","0.105263157894737","26.4736842105263","173.052631578947","74.4736842105263","1.36842105263158","0","0","0.0526315789473684"
"1426","LIB","1976","3","0","21","176.666666666667","79.6666666666667","1","0","0","0"
"1427","LIB","1980","15","0","26.75","171.2","77.2857142857143","1.26666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"1428","LIB","1984","22","0.0454545454545455","25.4761904761905","172.941176470588","70.0588235294118","1.18181818181818","0","0","0"
"1429","LIB","1988","21","0.0952380952380952","21.3333333333333","173","72.2857142857143","1.19047619047619","0","0","0"
"1430","LIB","1992","12","0","23.5","172.285714285714","69.7142857142857","1.5","0","0","0"
"1431","LIB","1996","1","1","29","","","1","0","0","0"
"1432","LIB","2000","6","0.333333333333333","22.8333333333333","173.2","67.2","1.16666666666667","0","0","0"
"1433","LIB","2004","5","0.4","23","178.8","68.8","1.2","0","0","0"
"1434","LIB","2008","6","0.333333333333333","24.6666666666667","175","79.3333333333333","1.16666666666667","0","0","0"
"1435","LIB","2012","10","0.7","21.8","174.1","66.2","1.3","0","0","0"
"1436","LIE","1936","6","0","31.8333333333333","","","1","0","0","0"
"1437","LIE","1948","2","0","27","","","1","0","0","0"
"1438","LIE","1952","2","0","19","","","1","0","0","0"
"1439","LIE","1960","5","0","27.4","173.6","80.6","1","0","0","0"
"1440","LIE","1964","2","0","23.5","178.5","72.5","1.5","0","0","0"
"1441","LIE","1968","2","0","22","179","70","1","0","0","0"
"1442","LIE","1972","6","0","25.5","175.6","77.8","1","0","0","0"
"1443","LIE","1976","6","0.333333333333333","22.5","172.333333333333","70.5","1.16666666666667","0","0","0"
"1444","LIE","1984","7","0.285714285714286","27.1428571428571","171.714285714286","72.2857142857143","1.28571428571429","0","0","0"
"1445","LIE","1988","12","0.25","24.4166666666667","176.916666666667","71.8333333333333","1.33333333333333","0","0","0"
"1446","LIE","1992","7","0.428571428571429","27","175.75","62.75","1.57142857142857","0","0","0"
"1447","LIE","1996","2","1","29","172","60","3","0","0","0"
"1448","LIE","2000","2","0.5","21.5","170","66","1","0","0","0"
"1449","LIE","2004","1","0","25","175","80","2","0","0","0"
"1450","LIE","2008","2","0","31.5","178.5","71.5","2","0","0","0"
"1451","LIE","2012","3","0.666666666666667","26.3333333333333","174.666666666667","66.3333333333333","1.33333333333333","0","0","0"
"1452","LTU","1924","13","0","22.7777777777778","170","","1","0","0","0"
"1453","LTU","1928","12","0.0833333333333333","21.6666666666667","185","","1.08333333333333","0","0","0"
"1454","LTU","1992","47","0.234042553191489","25.8510638297872","186.238095238095","83.1162790697674","1.21276595744681","0.170212765957447","0.170212765957447","0.276595744680851"
"1455","LTU","1996","61","0.262295081967213","25.5573770491803","184.777777777778","81.7407407407407","1.37704918032787","0.114754098360656","0.180327868852459","0.180327868852459"
"1456","LTU","2000","61","0.344262295081967","26.0491803278689","185.262295081967","82.2622950819672","1.55737704918033","0.0655737704918033","0.114754098360656","0.278688524590164"
"1457","LTU","2004","59","0.203389830508475","26.0169491525424","186.169491525424","82.8135593220339","1.67796610169492","0.135593220338983","0.169491525423729","0.0508474576271186"
"1458","LTU","2008","71","0.380281690140845","26.4084507042254","182.971830985915","78.4507042253521","1.73239436619718","0.0422535211267606","0.0985915492957746","0.0704225352112676"
"1459","LTU","2012","62","0.370967741935484","27.0645161290323","183.806451612903","80.45","1.69354838709677","0.032258064516129","0.129032258064516","0.0806451612903226"
"1460","LUX","1900","1","0","22","","","1","0","0","1"
"1461","LUX","1912","21","0","24.1904761904762","","","1","0","0","0"
"1462","LUX","1920","25","0","23.7272727272727","176","91.25","1","0","0","0.04"
"1463","LUX","1924","48","0.0416666666666667","23.7954545454545","176.5","90.8","1.125","0.0208333333333333","0.0208333333333333","0.0416666666666667"
"1464","LUX","1928","49","0.0408163265306122","23.2708333333333","169","72.3333333333333","1.20408163265306","0.0204081632653061","0.0204081632653061","0.0204081632653061"
"1465","LUX","1932","3","0","46.3333333333333","","","1.66666666666667","0.333333333333333","0.666666666666667","0"
"1466","LUX","1936","49","0.0204081632653061","24.7755102040816","175.5","73.3333333333333","1.16326530612245","0","0.0408163265306122","0"
"1467","LUX","1948","45","0.0666666666666667","24.8888888888889","173.944444444444","70.8125","1.02222222222222","0","0","0"
"1468","LUX","1952","44","0","25.3409090909091","175","71.1764705882353","1.29545454545455","0","0","0.0227272727272727"
"1469","LUX","1956","11","0.0909090909090909","28.2727272727273","176.571428571429","70","2","0.0909090909090909","0.0909090909090909","0"
"1470","LUX","1960","52","0.0961538461538462","25.0192307692308","174.384615384615","70.5576923076923","1.17307692307692","0","0","0"
"1471","LUX","1964","12","0.166666666666667","26.25","172.666666666667","66.75","1.83333333333333","0","0","0"
"1472","LUX","1968","5","0.4","28.6","170.6","64.4","1.8","0","0","0"
"1473","LUX","1972","11","0.0909090909090909","29.4545454545455","176.857142857143","72.2","1.36363636363636","0","0","0"
"1474","LUX","1976","8","0","29.375","178","73","1.5","0","0","0"
"1475","LUX","1980","3","0","30.6666666666667","176","103.5","1.33333333333333","0","0","0"
"1476","LUX","1984","5","0.2","35.2","174.6","79.6","1.4","0","0","0"
"1477","LUX","1988","8","0.375","28.125","172","63.75","1.25","0","0","0"
"1478","LUX","1992","6","0.166666666666667","33.8333333333333","176","68.3333333333333","1.5","0","0","0"
"1479","LUX","1996","6","0.666666666666667","31.6666666666667","169.666666666667","66.3333333333333","1.16666666666667","0","0","0"
"1480","LUX","2000","7","0.714285714285714","26.2857142857143","174.857142857143","65.8571428571429","1.14285714285714","0","0","0"
"1481","LUX","2004","10","0.4","23.3","179","67.3","1.4","0","0","0"
"1482","LUX","2008","13","0.307692307692308","25.7692307692308","179","68.5384615384615","1.46153846153846","0","0","0"
"1483","LUX","2012","9","0.444444444444444","28.7777777777778","176.333333333333","66.3333333333333","1.66666666666667","0","0","0"
"1484","MAD","1964","3","0","24.6666666666667","170","58.3333333333333","1","0","0","0"
"1485","MAD","1968","4","0","25.75","178.5","69","1.25","0","0","0"
"1486","MAD","1972","11","0","25.3636363636364","174.363636363636","70.6363636363636","1.18181818181818","0","0","0"
"1487","MAD","1980","11","0.272727272727273","19.7","164.181818181818","56.5454545454545","1","0","0","0"
"1488","MAD","1984","5","0","23.8","169.2","61.8","1.4","0","0","0"
"1489","MAD","1992","13","0.384615384615385","23.2307692307692","170.888888888889","57.7","1","0","0","0"
"1490","MAD","1996","11","0.636363636363636","23","166.222222222222","57.1111111111111","1.45454545454545","0","0","0"
"1491","MAD","2000","11","0.545454545454545","25.4545454545455","169.818181818182","63","1.18181818181818","0","0","0"
"1492","MAD","2004","8","0.625","26","163.5","57.75","1.875","0","0","0"
"1493","MAD","2008","6","0.333333333333333","25.8333333333333","164.833333333333","63.1666666666667","1.5","0","0","0"
"1494","MAD","2012","7","0.571428571428571","24.7142857142857","168.571428571429","65.7142857142857","1","0","0","0"
"1495","MAL","1956","32","0.03125","23.9","162","70.5","1","0","0","0"
"1496","MAL","1960","9","0","23.3333333333333","167.333333333333","61.3333333333333","1.11111111111111","0","0","0"
"1497","MAR","1960","48","0","27.9047619047619","170.6875","66.125","1","0","0","0.0208333333333333"
"1498","MAR","1964","20","0","23.8","173.5","72.8","1.2","0","0","0"
"1499","MAR","1968","25","0","23.9333333333333","177.208333333333","68.375","1.12","0","0","0"
"1500","MAR","1972","35","0.0571428571428571","24.1176470588235","174.8","69.0571428571429","1.11428571428571","0","0","0"
"1501","MAR","1976","9","0","25.25","173.222222222222","62.2222222222222","1.44444444444444","0","0","0"
"1502","MAR","1984","34","0.0294117647058824","25.5769230769231","173.882352941176","69.0294117647059","1.05882352941176","0","0","0.0588235294117647"
"1503","MAR","1988","27","0.111111111111111","24.8095238095238","172.692307692308","59.1818181818182","1.22222222222222","0.037037037037037","0.037037037037037","0.111111111111111"
"1504","MAR","1992","44","0.0227272727272727","23.5581395348837","177.083333333333","66.1923076923077","1.13636363636364","0.0227272727272727","0.0227272727272727","0.0681818181818182"
"1505","MAR","1996","34","0.0588235294117647","26.1176470588235","174.37037037037","64.5333333333333","1.26470588235294","0.0882352941176471","0.0882352941176471","0.0588235294117647"
"1506","MAR","2000","55","0.163636363636364","24.6363636363636","175.320754716981","66.1923076923077","1.21818181818182","0","0","0.0909090909090909"
"1507","MAR","2004","55","0.145454545454545","25.4181818181818","174.581818181818","65.2363636363636","1.36363636363636","0.0727272727272727","0.0727272727272727","0.0363636363636364"
"1508","MAR","2008","47","0.234042553191489","27.0212765957447","172.583333333333","63.9555555555556","1.46808510638298","0.0212765957446809","0.0425531914893617","0.0425531914893617"
"1509","MAR","2012","63","0.26984126984127","25.7619047619048","174.267857142857","66.2786885245902","1.19047619047619","0","0","0.0158730158730159"
"1510","MAS","1964","61","0.0655737704918033","25.4406779661017","168.270833333333","65.4375","1.09836065573771","0.0163934426229508","0.0163934426229508","0"
"1511","MAS","1968","31","0","24.4516129032258","172.161290322581","64.4838709677419","1.41935483870968","0","0","0"
"1512","MAS","1972","45","0.0666666666666667","24.1777777777778","169.333333333333","60.875","1.15555555555556","0","0","0"
"1513","MAS","1976","23","0","25.7391304347826","172.217391304348","62.0869565217391","1.52173913043478","0","0","0"
"1514","MAS","1984","21","0.0476190476190476","24.7142857142857","170.9","63.9","1.0952380952381","0","0","0"
"1515","MAS","1988","9","0.444444444444444","22.3333333333333","172.125","64","1.22222222222222","0","0","0"
"1516","MAS","1992","26","0","25.5","175.307692307692","66.9230769230769","1.19230769230769","0","0","0.0769230769230769"
"1517","MAS","1996","35","0.0857142857142857","23.8","174.227272727273","68.2173913043478","1.28571428571429","0","0","0.0857142857142857"
"1518","MAS","2000","40","0.2","22.9","172.589743589744","67.974358974359","1.475","0.05","0.05","0"
